x,y
1.142857142857142960e-01,2.879516824849007728e-01
1.146867167919799479e-01,2.882683009935896323e-01
1.150877192982456138e-01,2.885852044433940278e-01
1.154887218045112796e-01,2.889023932191366328e-01
1.158897243107769454e-01,2.892198677063335110e-01
1.162907268170426112e-01,2.895376282911954480e-01
1.166917293233082770e-01,2.898556753606294500e-01
1.170927318295739428e-01,2.901740093022408540e-01
1.174937343358396086e-01,2.904926305043341594e-01
1.178947368421052744e-01,2.908115393559153605e-01
1.182957393483709263e-01,2.911307362466928339e-01
1.186967418546365921e-01,2.914502215670793928e-01
1.190977443609022579e-01,2.917699957081936746e-01
1.194987468671679237e-01,2.920900590618619175e-01
1.198997493734335895e-01,2.924104120206193480e-01
1.203007518796992553e-01,2.927310549777117354e-01
1.207017543859649211e-01,2.930519883270973902e-01
1.211027568922305869e-01,2.933732124634484961e-01
1.215037593984962389e-01,2.936947277821524427e-01
1.219047619047619047e-01,2.940165346793142676e-01
1.223057644110275705e-01,2.943386335517572672e-01
1.227067669172932363e-01,2.946610247970256613e-01
1.231077694235589021e-01,2.949837088133852037e-01
1.235087719298245679e-01,2.953066859998256799e-01
1.239097744360902337e-01,2.956299567560619068e-01
1.243107769423558995e-01,2.959535214825361193e-01
1.247117794486215653e-01,2.962773805804186922e-01
1.251127819548872311e-01,2.966015344516105823e-01
1.255137844611528830e-01,2.969259834987444391e-01
1.259147869674185627e-01,2.972507281251869360e-01
1.263157894736842146e-01,2.975757687350396030e-01
1.267167919799498665e-01,2.979011057331411028e-01
1.271177944862155462e-01,2.982267395250688402e-01
1.275187969924811981e-01,2.985526705171404060e-01
1.279197994987468778e-01,2.988788991164154640e-01
1.283208020050125298e-01,2.992054257306973608e-01
1.287218045112782094e-01,2.995322507685348468e-01
1.291228070175438614e-01,2.998593746392237969e-01
1.295238095238095410e-01,3.001867977528089870e-01
1.299248120300751930e-01,3.005145205200855929e-01
1.303258145363408449e-01,3.008425433526011328e-01
1.307268170426065246e-01,3.011708666626570774e-01
1.311278195488721765e-01,3.014994908633106263e-01
1.315288220551378562e-01,3.018284163683764842e-01
1.319298245614035081e-01,3.021576435924281934e-01
1.323308270676691878e-01,3.024871729508006868e-01
1.327318295739348397e-01,3.028170048595911767e-01
1.331328320802005194e-01,3.031471397356615971e-01
1.335338345864661713e-01,3.034775779966397691e-01
1.339348370927318232e-01,3.038083200609215107e-01
1.343358395989975029e-01,3.041393663476725795e-01
1.347368421052631549e-01,3.044707172768299497e-01
1.351378446115288345e-01,3.048023732691038656e-01
1.355388471177944865e-01,3.051343347459795075e-01
1.359398496240601661e-01,3.054666021297192668e-01
1.363408521303258181e-01,3.057991758433636353e-01
1.367418546365914978e-01,3.061320563107339243e-01
1.371428571428571497e-01,3.064652439564332087e-01
1.375438596491228016e-01,3.067987392058488805e-01
1.379448621553884813e-01,3.071325424851540919e-01
1.383458646616541332e-01,3.074666542213096432e-01
1.387468671679198129e-01,3.078010748420654807e-01
1.391478696741854648e-01,3.081358047759631957e-01
1.395488721804511445e-01,3.084708444523374116e-01
1.399498746867167964e-01,3.088061943013176713e-01
1.403508771929824483e-01,3.091418547538299921e-01
1.407518796992481280e-01,3.094778262415994186e-01
1.411528822055137800e-01,3.098141091971512995e-01
1.415538847117794596e-01,3.101507040538134530e-01
1.419548872180451116e-01,3.104876112457177206e-01
1.423558897243107912e-01,3.108248312078019659e-01
1.427568922305764432e-01,3.111623643758120727e-01
1.431578947368421229e-01,3.115002111863039436e-01
1.435588972431077748e-01,3.118383720766446099e-01
1.439598997493734267e-01,3.121768474850153408e-01
1.443609022556391064e-01,3.125156378504123644e-01
1.447619047619047583e-01,3.128547436126495884e-01
1.451629072681704380e-01,3.131941652123601538e-01
1.455639097744360899e-01,3.135339030909981006e-01
1.459649122807017696e-01,3.138739576908408102e-01
1.463659147869674215e-01,3.142143294549907817e-01
1.467669172932331012e-01,3.145550188273772418e-01
1.471679197994987531e-01,3.148960262527582543e-01
1.475689223057644051e-01,3.152373521767228293e-01
1.479699248120300847e-01,3.155789970456925886e-01
1.483709273182957367e-01,3.159209613069242084e-01
1.487719298245614163e-01,3.162632454085103628e-01
1.491729323308270683e-01,3.166058497993827769e-01
1.495739348370927480e-01,3.169487749293137258e-01
1.499749373433583999e-01,3.172920212489178660e-01
1.503759398496240796e-01,3.176355892096545674e-01
1.507769423558897315e-01,3.179794792638292455e-01
1.511779448621553834e-01,3.183236918645962477e-01
1.515789473684210631e-01,3.186682274659602410e-01
1.519799498746867150e-01,3.190130865227781554e-01
1.523809523809523947e-01,3.193582694907616260e-01
1.527819548872180466e-01,3.197037768264785473e-01
1.531829573934837263e-01,3.200496089873555716e-01
1.535839598997493782e-01,3.203957664316796072e-01
1.539849624060150579e-01,3.207422496185999838e-01
1.543859649122807098e-01,3.210890590081308393e-01
1.547869674185463618e-01,3.214361950611527852e-01
