x,y
5.373433583959900256e-02,2.898514120411164185e-01
5.413533834586466142e-02,2.905700738336645106e-01
5.453634085213032723e-02,2.912905174866783908e-01
5.493734335839599303e-02,2.920127474181287708e-01
5.533834586466165884e-02,2.927367680569402664e-01
5.573934837092731770e-02,2.934625838430185985e-01
5.614035087719298350e-02,2.941901992272779598e-01
5.654135338345864931e-02,2.949196186716682155e-01
5.694235588972431511e-02,2.956508466492022147e-01
5.734335839598997397e-02,2.963838876439831571e-01
5.774436090225563978e-02,2.971187461512323491e-01
5.814536340852130558e-02,2.978554266773165149e-01
5.854636591478697139e-02,2.985939337397756077e-01
5.894736842105263719e-02,2.993342718673503988e-01
5.934837092731829605e-02,3.000764456000101776e-01
5.974937343358396186e-02,3.008204594889808958e-01
6.015037593984962766e-02,3.015663180967727564e-01
6.055137844611529346e-02,3.023140259972084132e-01
6.095238095238095233e-02,3.030635877754506713e-01
6.135338345864661813e-02,3.038150080280312970e-01
6.175438596491228394e-02,3.045682913628782740e-01
6.215538847117794974e-02,3.053234423993448909e-01
6.255639097744361554e-02,3.060804657682376084e-01
6.295739348370928135e-02,3.068393661118445359e-01
6.335839598997493327e-02,3.076001480839640201e-01
6.375939849624059907e-02,3.083628163499331221e-01
6.416040100250626488e-02,3.091273755866560946e-01
6.456140350877193068e-02,3.098938304826331924e-01
6.496240601503759649e-02,3.106621857379895935e-01
6.536340852130326229e-02,3.114324460645037651e-01
6.576441102756892809e-02,3.122046161856367186e-01
6.616541353383459390e-02,3.129787008365610412e-01
6.656641604010025970e-02,3.137547047641895959e-01
6.696741854636591162e-02,3.145326327272047751e-01
6.736842105263157743e-02,3.153124894960879776e-01
6.776942355889724323e-02,3.160942798531483078e-01
6.817042606516290904e-02,3.168780085925523848e-01
6.857142857142857484e-02,3.176636805203534308e-01
6.897243107769424064e-02,3.184513004545209691e-01
6.937343358395990645e-02,3.192408732249701897e-01
6.977443609022557225e-02,3.200324036735917033e-01
7.017543859649122417e-02,3.208258966542810731e-01
7.057644110275688998e-02,3.216213570329689020e-01
7.097744360902255578e-02,3.224187896876501980e-01
7.137844611528822159e-02,3.232181995084146831e-01
7.177944862155388739e-02,3.240195913974766029e-01
7.218045112781955319e-02,3.248229702692048138e-01
7.258145363408521900e-02,3.256283410501529252e-01
7.298245614035088480e-02,3.264357086790895535e-01
7.338345864661655060e-02,3.272450781070285197e-01
7.378446115288220253e-02,3.280564542972593256e-01
7.418546365914786833e-02,3.288698422253775178e-01
7.458646616541353414e-02,3.296852468793151081e-01
7.498746867167919994e-02,3.305026732593712713e-01
7.538847117794486574e-02,3.313221263782432646e-01
7.578947368421053155e-02,3.321436112610564595e-01
7.619047619047619735e-02,3.329671329453959272e-01
7.659147869674186315e-02,3.337926964813369146e-01
7.699248120300752896e-02,3.346203069314758194e-01
7.739348370927318088e-02,3.354499693709613317e-01
7.779448621553884669e-02,3.362816888875257981e-01
7.819548872180451249e-02,3.371154705815156971e-01
7.859649122807017829e-02,3.379513195659237801e-01
7.899749373433584410e-02,3.387892409664198246e-01
7.939849624060150990e-02,3.396292399213822755e-01
7.979949874686717570e-02,3.404713215819299421e-01
8.020050125313284151e-02,3.413154911119530843e-01
8.060150375939849343e-02,3.421617536881456090e-01
8.100250626566415924e-02,3.430101145000364893e-01
8.140350877192982504e-02,3.438605787500217947e-01
8.180451127819549084e-02,3.447131516533964435e-01
8.220551378446115665e-02,3.455678384383861212e-01
8.260651629072682245e-02,3.464246443461795333e-01
8.300751879699248825e-02,3.472835746309606009e-01
8.340852130325815406e-02,3.481446345599403247e-01
8.380952380952381986e-02,3.490078294133895365e-01
8.421052631578947179e-02,3.498731644846706512e-01
8.461152882205513759e-02,3.507406450802710296e-01
8.501253132832080339e-02,3.516102765198346192e-01
8.541353383458646920e-02,3.524820641361952611e-01
8.581453634085213500e-02,3.533560132754088312e-01
8.621553884711780080e-02,3.542321292967865465e-01
8.661654135338346661e-02,3.551104175729273282e-01
8.701754385964913241e-02,3.559908834897511642e-01
8.741854636591478434e-02,3.568735324465319714e-01
8.781954887218045014e-02,3.577583698559306247e-01
8.822055137844611594e-02,3.586454011440282086e-01
8.862155388471178175e-02,3.595346317503595457e-01
8.902255639097744755e-02,3.604260671279460038e-01
8.942355889724311335e-02,3.613197127433294131e-01
8.982456140350877916e-02,3.622155740766054843e-01
9.022556390977444496e-02,3.631136566214571149e-01
9.062656641604011076e-02,3.640139658851886395e-01
9.102756892230576269e-02,3.649165073887590260e-01
9.142857142857142849e-02,3.658212866668161256e-01
9.182957393483709430e-02,3.667283092677304790e-01
9.223057644110276010e-02,3.676375807536292895e-01
9.263157894736842590e-02,3.685491067004305066e-01
9.303258145363409171e-02,3.694628926978772432e-01
9.343358395989975751e-02,3.703789443495718037e-01
9.383458646616542331e-02,3.712972672730102675e-01
9.423558897243107524e-02,3.722178670996164618e-01
9.463659147869674104e-02,3.731407494747773779e-01
9.503759398496240685e-02,3.740659200578768662e-01
9.543859649122807265e-02,3.749933845223308859e-01
9.583959899749373845e-02,3.759231485556220886e-01
9.624060150375940426e-02,3.768552178593348456e-01
9.664160401002507006e-02,3.777895981491899979e-01
9.704260651629073586e-02,3.787262951550800505e-01
9.744360902255640167e-02,3.796653146211044216e-01
9.784461152882205359e-02,3.806066623056043596e-01
9.824561403508771940e-02,3.815503439811985253e-01
9.864661654135338520e-02,3.824963654348182973e-01
9.904761904761905100e-02,3.834447324677431879e-01
9.944862155388471681e-02,3.843954508956365368e-01
9.984962406015038261e-02,3.853485265485811495e-01
1.002506265664160484e-01,3.863039652711149352e-01
1.006516290726817142e-01,3.872617729222669336e-01
1.010526315789473661e-01,3.882219553755930086e-01
1.014536340852130319e-01,3.891845185192121526e-01
1.018546365914786977e-01,3.901494682558424576e-01
1.022556390977443636e-01,3.911168105028371977e-01
1.026566416040100294e-01,3.920865511922211333e-01
1.030576441102756952e-01,3.930586962707272036e-01
1.034586466165413610e-01,3.940332516998326651e-01
1.038596491228070268e-01,3.950102234557956171e-01
1.042606516290726926e-01,3.959896175296920839e-01
1.046616541353383445e-01,3.969714399274520411e-01
1.050626566416040103e-01,3.979556966698969966e-01
1.054636591478696761e-01,3.989423937927764618e-01
1.058646616541353419e-01,3.999315373468050328e-01
1.062656641604010077e-01,4.009231333976996381e-01
1.066666666666666735e-01,4.019171880262163987e-01
1.070676691729323393e-01,4.029137073281884307e-01
1.074686716791980051e-01,4.039126974145627602e-01
1.078696741854636570e-01,4.049141644114380711e-01
1.082706766917293228e-01,4.059181144601022306e-01
1.086716791979949887e-01,4.069245537170697591e-01
1.090726817042606545e-01,4.079334883541197998e-01
1.094736842105263203e-01,4.089449245583339221e-01
1.098746867167919861e-01,4.099588685321340353e-01
1.102756892230576519e-01,4.109753264933204697e-01
1.106766917293233177e-01,4.119943046751097793e-01
1.110776942355889835e-01,4.130158093261736552e-01
1.114786967418546354e-01,4.140398467106765068e-01
1.118796992481203012e-01,4.150664231083144862e-01
1.122807017543859670e-01,4.160955448143534019e-01
1.126817042606516328e-01,4.171272181396679657e-01
1.130827067669172986e-01,4.181614494107798730e-01
1.134837092731829644e-01,4.191982449698970492e-01
1.138847117794486302e-01,4.202376111749523413e-01
1.142857142857142960e-01,4.212795543996424863e-01
1.146867167919799479e-01,4.223240810334674133e-01
1.150877192982456138e-01,4.233711974817691570e-01
1.154887218045112796e-01,4.244209101657713812e-01
1.158897243107769454e-01,4.254732255226182924e-01
1.162907268170426112e-01,4.265281500054147745e-01
1.166917293233082770e-01,4.275856900832655794e-01
1.170927318295739428e-01,4.286458522413149064e-01
1.174937343358396086e-01,4.297086429807864816e-01
1.178947368421052744e-01,4.307740688190231371e-01
1.182957393483709263e-01,4.318421362895270010e-01
1.186967418546365921e-01,4.329128519419993548e-01
1.190977443609022579e-01,4.339862223423810450e-01
1.194987468671679237e-01,4.350622540728923404e-01
1.198997493734335895e-01,4.361409537320738994e-01
1.203007518796992553e-01,4.372223279348266822e-01
1.207017543859649211e-01,4.383063833124528630e-01
1.211027568922305869e-01,4.393931265126961305e-01
1.215037593984962389e-01,4.404825641997829888e-01
1.219047619047619047e-01,4.415747030544631135e-01
1.223057644110275705e-01,4.426695497740506524e-01
1.227067669172932363e-01,4.437671110724650259e-01
1.231077694235589021e-01,4.448673936802723938e-01
1.235087719298245679e-01,4.459704043447265676e-01
1.239097744360902337e-01,4.470761498298109760e-01
1.243107769423558995e-01,4.481846369162792998e-01
1.247117794486215653e-01,4.492958724016979377e-01
1.251127819548872311e-01,4.504098631004870290e-01
1.255137844611528830e-01,4.515266158439623645e-01
1.259147869674185627e-01,4.526461374803778526e-01
1.263157894736842146e-01,4.537684348749665975e-01
1.267167919799498665e-01,4.548935149099837538e-01
