x,y
8.661654135338346661e-02,2.802719652838980835e-01
8.701754385964913241e-02,2.807226622989205111e-01
8.741854636591478434e-02,2.811748002001408508e-01
8.781954887218045014e-02,2.816283858556438702e-01
8.822055137844611594e-02,2.820834261769107343e-01
8.862155388471178175e-02,2.825399281191387502e-01
8.902255639097744755e-02,2.829978986815717690e-01
8.942355889724311335e-02,2.834573449078803264e-01
8.982456140350877916e-02,2.839182738864920452e-01
9.022556390977444496e-02,2.843806927509469062e-01
9.062656641604011076e-02,2.848446086802454147e-01
9.102756892230576269e-02,2.853100288992393985e-01
9.142857142857142849e-02,2.857769606789517525e-01
9.182957393483709430e-02,2.862454113369672370e-01
9.223057644110276010e-02,2.867153882378232765e-01
9.263157894736842590e-02,2.871868987933332562e-01
9.303258145363409171e-02,2.876599504630021897e-01
9.343358395989975751e-02,2.881345507544033069e-01
9.383458646616542331e-02,2.886107072235475357e-01
9.423558897243107524e-02,2.890884274752849592e-01
9.463659147869674104e-02,2.895677191636849557e-01
9.503759398496240685e-02,2.900485899924447608e-01
9.543859649122807265e-02,2.905310477152838189e-01
9.583959899749373845e-02,2.910151001363416867e-01
9.624060150375940426e-02,2.915007551105937011e-01
9.664160401002507006e-02,2.919880205442559884e-01
9.704260651629073586e-02,2.924769043951975789e-01
9.744360902255640167e-02,2.929674146733631801e-01
9.784461152882205359e-02,2.934595594412137132e-01
9.824561403508771940e-02,2.939533468141171113e-01
9.864661654135338520e-02,2.944487849607995145e-01
9.904761904761905100e-02,2.949458821037964640e-01
9.944862155388471681e-02,2.954446465198614646e-01
9.984962406015038261e-02,2.959450865404278375e-01
1.002506265664160484e-01,2.964472105520634670e-01
1.006516290726817142e-01,2.969510269968971272e-01
1.010526315789473661e-01,2.974565443731052028e-01
1.014536340852130319e-01,2.979637712353557788e-01
1.018546365914786977e-01,2.984727161952775987e-01
1.022556390977443636e-01,2.989833879219290225e-01
1.026566416040100294e-01,2.994957951422918541e-01
1.030576441102756952e-01,3.000099466417225358e-01
1.034586466165413610e-01,3.005258512644424229e-01
1.038596491228070268e-01,3.010435179140600326e-01
1.042606516290726926e-01,3.015629555540186857e-01
1.046616541353383445e-01,3.020841732081294140e-01
1.050626566416040103e-01,3.026071799610576818e-01
1.054636591478696761e-01,3.031319849588314241e-01
1.058646616541353419e-01,3.036585974093846119e-01
1.062656641604010077e-01,3.041870265830262099e-01
1.066666666666666735e-01,3.047172818130121641e-01
1.070676691729323393e-01,3.052493724960498866e-01
1.074686716791980051e-01,3.057833080928382685e-01
1.078696741854636570e-01,3.063190981286041392e-01
1.082706766917293228e-01,3.068567521936742537e-01
1.086716791979949887e-01,3.073962799439726723e-01
1.090726817042606545e-01,3.079376911016353802e-01
1.094736842105263203e-01,3.084809954555396416e-01
1.098746867167919861e-01,3.090262028618866452e-01
1.102756892230576519e-01,3.095733232447663852e-01
1.106766917293233177e-01,3.101223665967367538e-01
1.110776942355889835e-01,3.106733429794203971e-01
1.114786967418546354e-01,3.112262625240909131e-01
1.118796992481203012e-01,3.117811354322554962e-01
1.122807017543859670e-01,3.123379719762979789e-01
1.126817042606516328e-01,3.128967825000437131e-01
1.130827067669172986e-01,3.134575774194026110e-01
1.134837092731829644e-01,3.140203672229802123e-01
1.138847117794486302e-01,3.145851624727242779e-01
1.142857142857142960e-01,3.151519738045429619e-01
1.146867167919799479e-01,3.157208119289407477e-01
1.150877192982456138e-01,3.162916876316899106e-01
1.154887218045112796e-01,3.168646117744700064e-01
1.158897243107769454e-01,3.174395952955393341e-01
1.162907268170426112e-01,3.180166492103921883e-01
1.166917293233082770e-01,3.185957846124480852e-01
1.170927318295739428e-01,3.191770126737232260e-01
1.174937343358396086e-01,3.197603446455339338e-01
1.178947368421052744e-01,3.203457918591681164e-01
1.182957393483709263e-01,3.209333657266348894e-01
1.186967418546365921e-01,3.215230777413289331e-01
1.190977443609022579e-01,3.221149394787730103e-01
1.194987468671679237e-01,3.227089625973533771e-01
1.198997493734335895e-01,3.233051588390445374e-01
1.203007518796992553e-01,3.239035400301304435e-01
1.207017543859649211e-01,3.245041180819967508e-01
1.211027568922305869e-01,3.251069049918662301e-01
1.215037593984962389e-01,3.257119128435590483e-01
1.219047619047619047e-01,3.263191538082779175e-01
1.223057644110275705e-01,3.269286401453861401e-01
1.227067669172932363e-01,3.275403842032069690e-01
1.231077694235589021e-01,3.281543984198123098e-01
1.235087719298245679e-01,3.287706953238362928e-01
1.239097744360902337e-01,3.293892875352852911e-01
1.243107769423558995e-01,3.300101877663834671e-01
1.247117794486215653e-01,3.306334088223721324e-01
1.251127819548872311e-01,3.312589636023801631e-01
1.255137844611528830e-01,3.318868651002837566e-01
1.259147869674185627e-01,3.325171264055342135e-01
1.263157894736842146e-01,3.331497607040603270e-01
1.267167919799498665e-01,3.337847812791210345e-01
1.271177944862155462e-01,3.344222015122326752e-01
1.275187969924811981e-01,3.350620348840251950e-01
1.279197994987468778e-01,3.357042949751871674e-01
1.283208020050125298e-01,3.363489954673575255e-01
1.287218045112782094e-01,3.369961501440812413e-01
1.291228070175438614e-01,3.376457728917117151e-01
1.295238095238095410e-01,3.382978777004197468e-01
1.299248120300751930e-01,3.389524786650746080e-01
1.303258145363408449e-01,3.396095899862885403e-01
1.307268170426065246e-01,3.402692259713546719e-01
1.311278195488721765e-01,3.409314010352488822e-01
1.315288220551378562e-01,3.415961297016352205e-01
1.319298245614035081e-01,3.422634266038855344e-01
1.323308270676691878e-01,3.429333064860955460e-01
1.327318295739348397e-01,3.436057842041186916e-01
1.331328320802005194e-01,3.442808747266283831e-01
1.335338345864661713e-01,3.449585931361625057e-01
1.339348370927318232e-01,3.456389546302105487e-01
1.343358395989975029e-01,3.463219745222758661e-01
1.347368421052631549e-01,3.470076682430018877e-01
1.351378446115288345e-01,3.476960513412592491e-01
1.355388471177944865e-01,3.483871394852542380e-01
1.359398496240601661e-01,3.490809484636940851e-01
1.363408521303258181e-01,3.497774941869096210e-01
1.367418546365914978e-01,3.504767926880205664e-01
1.371428571428571497e-01,3.511788601241150332e-01
1.375438596491228016e-01,3.518837127774148144e-01
1.379448621553884813e-01,3.525913670564975178e-01
1.383458646616541332e-01,3.533018394974938303e-01
1.387468671679198129e-01,3.540151467653167572e-01
1.391478696741854648e-01,3.547313056549015187e-01
1.395488721804511445e-01,3.554503330924632110e-01
1.399498746867167964e-01,3.561722461367651249e-01
1.403508771929824483e-01,3.568970619803977229e-01
1.407518796992481280e-01,3.576247979510682740e-01
1.411528822055137800e-01,3.583554715129366741e-01
1.415538847117794596e-01,3.590891002679228450e-01
1.419548872180451116e-01,3.598257019570603177e-01
1.423558897243107912e-01,3.605652944618498168e-01
1.427568922305764432e-01,3.613078958056377132e-01
1.431578947368421229e-01,3.620535241549944772e-01
1.435588972431077748e-01,3.628021978211499743e-01
1.439598997493734267e-01,3.635539352613719188e-01
1.443609022556391064e-01,3.643087550804509078e-01
1.447619047619047583e-01,3.650666760321321647e-01
1.451629072681704380e-01,3.658277170205863627e-01
1.455639097744360899e-01,3.665918971018982120e-01
1.459649122807017696e-01,3.673592354856118902e-01
1.463659147869674215e-01,3.681297515362018657e-01
1.467669172932331012e-01,3.689034647746538553e-01
1.471679197994987531e-01,3.696803948800031492e-01
1.475689223057644051e-01,3.704605616909475430e-01
1.479699248120300847e-01,3.712439852074140845e-01
1.483709273182957367e-01,3.720306855921862166e-01
1.487719298245614163e-01,3.728206831725557890e-01
1.491729323308270683e-01,3.736139984419573068e-01
1.495739348370927480e-01,3.744106520616625744e-01
1.499749373433583999e-01,3.752106648624646823e-01
1.503759398496240796e-01,3.760140578464117311e-01
1.507769423558897315e-01,3.768208521885227924e-01
1.511779448621553834e-01,3.776310692385571599e-01
1.515789473684210631e-01,3.784447305228013647e-01
1.519799498746867150e-01,3.792618577458597429e-01
1.523809523809523947e-01,3.800824727924734248e-01
1.527819548872180466e-01,3.809065977293784044e-01
1.531829573934837263e-01,3.817342548071671615e-01
1.535839598997493782e-01,3.825654664621680467e-01
1.539849624060150579e-01,3.834002553183779582e-01
1.543859649122807098e-01,3.842386441893879123e-01
1.547869674185463618e-01,3.850806560803299305e-01
1.551879699248120414e-01,3.859263141898807703e-01
1.555889724310776934e-01,3.867756419122763134e-01
1.559899749373433731e-01,3.876286628393081912e-01
1.563909774436090250e-01,3.884854007624127803e-01
1.567919799498747047e-01,3.893458796747566453e-01
1.571929824561403566e-01,3.902101237733077710e-01
1.575939849624060085e-01,3.910781574610240341e-01
1.579949874686716882e-01,3.919500053489670677e-01
1.583959899749373401e-01,3.928256922585191546e-01
1.587969924812030198e-01,3.937052432235894628e-01
1.591979949874686717e-01,3.945886834928487019e-01
1.595989974937343514e-01,3.954760385320170712e-01
1.600000000000000033e-01,3.963673340261379963e-01
