x,y
7.057644110275688998e-02,4.964267762021314923e-01
7.097744360902255578e-02,4.981438265778240782e-01
7.137844611528822159e-02,4.998618037498266387e-01
7.177944862155388739e-02,5.015807084687139428e-01
7.218045112781955319e-02,5.033005414858716664e-01
7.258145363408521900e-02,5.050213035534971695e-01
7.298245614035088480e-02,5.067429954246006618e-01
7.338345864661655060e-02,5.084656178530065906e-01
7.378446115288220253e-02,5.101891715933540850e-01
7.418546365914786833e-02,5.119136574010990648e-01
7.458646616541353414e-02,5.136390760325141303e-01
7.498746867167919994e-02,5.153654282446905599e-01
7.538847117794486574e-02,5.170927147955389769e-01
7.578947368421053155e-02,5.188209364437909032e-01
7.619047619047619735e-02,5.205500939489995371e-01
7.659147869674186315e-02,5.222801880715405298e-01
7.699248120300752896e-02,5.240112195726142064e-01
7.739348370927318088e-02,5.257431892142450103e-01
7.779448621553884669e-02,5.274760977592845013e-01
7.819548872180451249e-02,5.292099459714110221e-01
7.859649122807017829e-02,5.309447346151314751e-01
7.899749373433584410e-02,5.326804644557824320e-01
7.939849624060150990e-02,5.344171362595308006e-01
7.979949874686717570e-02,5.361547507933758228e-01
8.020050125313284151e-02,5.378933088251489636e-01
8.060150375939849343e-02,5.396328111235165759e-01
8.100250626566415924e-02,5.413732584579795670e-01
8.140350877192982504e-02,5.431146515988756196e-01
8.180451127819549084e-02,5.448569913173795243e-01
8.220551378446115665e-02,5.466002783855049563e-01
8.260651629072682245e-02,5.483445135761051414e-01
8.300751879699248825e-02,5.500896976628742996e-01
8.340852130325815406e-02,5.518358314203488657e-01
8.380952380952381986e-02,5.535829156239081561e-01
8.421052631578947179e-02,5.553309510497757007e-01
8.461152882205513759e-02,5.570799384750212413e-01
8.501253132832080339e-02,5.588298786775602878e-01
8.541353383458646920e-02,5.605807724361565603e-01
8.581453634085213500e-02,5.623326205304226555e-01
8.621553884711780080e-02,5.640854237408214900e-01
8.661654135338346661e-02,5.658391828486666331e-01
8.701754385964913241e-02,5.675938986361247496e-01
8.741854636591478434e-02,5.693495718862155996e-01
8.781954887218045014e-02,5.711062033828140372e-01
8.822055137844611594e-02,5.728637939106505650e-01
8.862155388471178175e-02,5.746223442553130001e-01
8.902255639097744755e-02,5.763818552032472509e-01
8.942355889724311335e-02,5.781423275417585383e-01
8.982456140350877916e-02,5.799037620590129505e-01
9.022556390977444496e-02,5.816661595440382193e-01
9.062656641604011076e-02,5.834295207867248312e-01
9.102756892230576269e-02,5.851938465778278031e-01
9.142857142857142849e-02,5.869591377089672379e-01
9.182957393483709430e-02,5.887253949726298785e-01
9.223057644110276010e-02,5.904926191621697740e-01
9.263157894736842590e-02,5.922608110718101670e-01
9.303258145363409171e-02,5.940299714966441602e-01
9.343358395989975751e-02,5.958001012326366030e-01
9.383458646616542331e-02,5.975712010766243143e-01
9.423558897243107524e-02,5.993432718263176362e-01
9.463659147869674104e-02,6.011163142803024328e-01
9.503759398496240685e-02,6.028903292380396461e-01
9.543859649122807265e-02,6.046653174998682934e-01
9.583959899749373845e-02,6.064412798670055782e-01
9.624060150375940426e-02,6.082182171415481120e-01
9.664160401002507006e-02,6.099961301264735791e-01
9.704260651629073586e-02,6.117750196256416251e-01
9.744360902255640167e-02,6.135548864437952998e-01
9.784461152882205359e-02,6.153357313865621681e-01
9.824561403508771940e-02,6.171175552604553083e-01
9.864661654135338520e-02,6.189003588728748673e-01
9.904761904761905100e-02,6.206841430321092812e-01
9.944862155388471681e-02,6.224689085473359418e-01
9.984962406015038261e-02,6.242546562286231948e-01
1.002506265664160484e-01,6.260413868869311171e-01
1.006516290726817142e-01,6.278291013341128490e-01
1.010526315789473661e-01,6.296178003829152603e-01
1.014536340852130319e-01,6.314074848469819479e-01
1.018546365914786977e-01,6.331981555408519036e-01
1.022556390977443636e-01,6.349898132799630668e-01
1.026566416040100294e-01,6.367824588806518804e-01
1.030576441102756952e-01,6.385760931601557333e-01
1.034586466165413610e-01,6.403707169366136265e-01
1.038596491228070268e-01,6.421663310290672833e-01
1.042606516290726926e-01,6.439629362574628146e-01
1.046616541353383445e-01,6.457605334426517185e-01
1.050626566416040103e-01,6.475591234063921009e-01
1.054636591478696761e-01,6.493587069713500082e-01
1.058646616541353419e-01,6.511592849611008704e-01
1.062656641604010077e-01,6.529608582001303896e-01
1.066666666666666735e-01,6.547634275138357607e-01
1.070676691729323393e-01,6.565669937285276703e-01
1.074686716791980051e-01,6.583715576714304074e-01
1.078696741854636570e-01,6.601771201706843062e-01
1.082706766917293228e-01,6.619836820553460788e-01
1.086716791979949887e-01,6.637912441553905918e-01
1.090726817042606545e-01,6.655998073017120875e-01
1.094736842105263203e-01,6.674093723261255162e-01
1.098746867167919861e-01,6.692199400613672022e-01
1.102756892230576519e-01,6.710315113410969534e-01
1.106766917293233177e-01,6.728440869998988383e-01
1.110776942355889835e-01,6.746576678732829624e-01
1.114786967418546354e-01,6.764722547976854683e-01
1.118796992481203012e-01,6.782878486104720883e-01
1.122807017543859670e-01,6.801044501499369233e-01
1.126817042606516328e-01,6.819220602553056620e-01
1.130827067669172986e-01,6.837406797667355818e-01
1.134837092731829644e-01,6.855603095253175461e-01
1.138847117794486302e-01,6.873809503730775594e-01
